ts_code,trade_date,open,close,high,low,pre_close,change,pct_chg,swing,vol
IXIC,20111121,2535.34,2523.14,2539.87,2500.89,2572.5,-49.36,-1.92,1.52,
IXIC,20111118,2595.02,2572.5,2595.84,2567.15,2587.99,-15.49,-0.6,1.11,
IXIC,20111117,2637.37,2587.99,2637.48,2576.22,2639.61,-51.62,-1.96,2.32,
IXIC,20111116,2661.09,2639.61,2688.86,2637.91,2686.2,-46.59,-1.73,1.9,
IXIC,20111115,2647.91,2686.2,2695.87,2644.0,2657.22,28.98,1.09,1.95,
IXIC,20111114,2671.11,2657.22,2682.13,2647.48,2678.75,-21.53,-0.8,1.29,
IXIC,20111111,2653.53,2678.75,2684.67,2649.85,2625.15,53.6,2.04,1.33,
IXIC,20111110,2652.01,2625.15,2652.4,2601.79,2621.65,3.5,0.13,1.93,
IXIC,20111109,2662.56,2621.65,2672.34,2617.93,2727.49,-105.84,-3.88,1.99,
IXIC,20111108,2712.08,2727.49,2730.39,2680.93,2695.25,32.24,1.2,1.84,
IXIC,20111107,2683.38,2695.25,2697.02,2649.06,2686.15,9.1,0.34,1.79,
IXIC,20111104,2678.16,2686.15,2693.67,2655.12,2697.97,-11.82,-0.44,1.43,
IXIC,20111103,2666.21,2697.97,2699.84,2628.22,2639.98,57.99,2.2,2.71,
IXIC,20111102,2637.56,2639.98,2648.46,2613.74,2606.96,33.02,1.27,1.33,
IXIC,20111101,2607.31,2606.96,2638.6,2597.16,2684.41,-77.45,-2.89,1.54,
IXIC,20111031,2705.89,2684.41,2716.7,2684.13,2737.15,-52.74,-1.93,1.19,
IXIC,20111028,2724.03,2737.15,2742.27,2723.03,2738.63,-1.48,-0.05,0.7,
IXIC,20111027,2720.59,2738.63,2753.37,2694.27,2650.67,87.96,3.32,2.23,
IXIC,20111026,2660.42,2650.67,2666.29,2598.74,2638.42,12.25,0.46,2.56,
IXIC,20111025,2685.86,2638.42,2685.88,2633.94,2699.44,-61.02,-2.26,1.92,
IXIC,20111024,2644.83,2699.44,2703.07,2643.94,2637.46,61.98,2.35,2.24,
IXIC,20111021,2630.3,2637.46,2646.92,2611.11,2598.62,38.84,1.49,1.38,
IXIC,20111020,2605.42,2598.62,2606.39,2557.17,2604.04,-5.42,-0.21,1.89,
IXIC,20111019,2642.89,2604.04,2651.88,2597.77,2657.43,-53.39,-2.01,2.04,
IXIC,20111018,2614.05,2657.43,2667.57,2586.31,2614.92,42.51,1.63,3.11,
IXIC,20111017,2653.32,2614.92,2658.25,2606.91,2667.85,-52.93,-1.98,1.92,
IXIC,20111014,2655.23,2667.85,2667.85,2636.0,2620.24,47.61,1.82,1.22,
IXIC,20111013,2595.05,2620.24,2625.22,2588.71,2604.73,15.51,0.6,1.4,
IXIC,20111012,2606.61,2604.73,2629.49,2602.31,2583.03,21.7,0.84,1.05,
IXIC,20111011,2554.7,2583.03,2587.28,2551.94,2566.05,16.98,0.66,1.38,
IXIC,20111010,2522.72,2566.05,2566.05,2519.78,2479.35,86.7,3.5,1.87,
IXIC,20111007,2509.61,2479.35,2512.14,2468.6,2506.82,-27.47,-1.1,1.74,
IXIC,20111006,2459.05,2506.82,2507.44,2446.72,2460.51,46.31,1.88,2.47,
IXIC,20111005,2398.37,2460.51,2466.5,2380.96,2404.82,55.69,2.32,3.56,
IXIC,20111004,2312.68,2404.82,2406.67,2298.89,2335.83,68.99,2.95,4.61,
IXIC,20111003,2401.19,2335.83,2430.88,2335.23,2415.4,-79.57,-3.29,3.96,
IXIC,20110930,2444.77,2415.4,2468.98,2415.07,2480.76,-65.36,-2.63,2.17,
IXIC,20110929,2535.52,2480.76,2538.97,2433.58,2491.58,-10.82,-0.43,4.23,
IXIC,20110928,2557.86,2491.58,2569.79,2491.07,2546.83,-55.25,-2.17,3.09,
IXIC,20110927,2560.78,2546.83,2590.94,2532.65,2516.69,30.14,1.2,2.32,
IXIC,20110926,2496.98,2516.69,2518.91,2446.12,2483.23,33.46,1.35,2.93,
IXIC,20110923,2438.63,2483.23,2490.72,2438.28,2455.67,27.56,1.12,2.14,
IXIC,20110922,2466.06,2455.67,2494.31,2420.23,2538.19,-82.52,-3.25,2.92,
IXIC,20110921,2601.06,2538.19,2613.29,2537.46,2590.24,-52.05,-2.01,2.93,
IXIC,20110920,2623.89,2590.24,2643.37,2589.52,2612.83,-22.59,-0.86,2.06,
IXIC,20110919,2584.35,2612.83,2627.34,2564.46,2622.31,-9.48,-0.36,2.4,
IXIC,20110916,2607.12,2622.31,2627.28,2600.96,2607.07,15.24,0.58,1.01,
IXIC,20110915,2595.45,2607.07,2608.95,2569.78,2572.55,34.52,1.34,1.52,
IXIC,20110914,2548.45,2572.55,2600.78,2519.8,2532.15,40.4,1.6,3.2,
IXIC,20110913,2502.59,2532.15,2537.4,2494.07,2495.09,37.06,1.49,1.74,
IXIC,20110912,2442.86,2495.09,2495.36,2438.4,2467.99,27.1,1.1,2.31,
IXIC,20110909,2508.12,2467.99,2518.4,2452.93,2529.14,-61.15,-2.42,2.59,
IXIC,20110908,2533.81,2529.14,2568.45,2520.8,2548.94,-19.8,-0.78,1.87,
IXIC,20110907,2511.5,2548.94,2548.94,2507.52,2473.83,75.11,3.04,1.67,
IXIC,20110906,2417.61,2473.83,2477.77,2414.31,2480.33,-6.5,-0.26,2.56,
IXIC,20110902,2497.28,2480.33,2512.78,2469.35,2546.04,-65.71,-2.58,1.71,
IXIC,20110901,2583.34,2546.04,2604.5,2543.56,2579.46,-33.42,-1.3,2.36,
IXIC,20110831,2589.75,2579.46,2611.58,2557.74,2576.11,3.35,0.13,2.09,
IXIC,20110830,2547.07,2576.11,2589.53,2534.68,2562.11,14.0,0.55,2.14,
IXIC,20110829,2510.99,2562.11,2562.58,2510.13,2479.85,82.26,3.32,2.12,
IXIC,20110826,2408.79,2479.85,2486.04,2385.27,2419.63,60.22,2.49,4.16,
IXIC,20110825,2470.96,2419.63,2482.9,2415.24,2467.69,-48.06,-1.95,2.74,
IXIC,20110824,2437.48,2467.69,2470.8,2420.48,2446.06,21.63,0.88,2.06,
IXIC,20110823,2360.95,2446.06,2446.06,2349.08,2345.38,100.68,4.29,4.13,
IXIC,20110822,2396.88,2345.38,2397.34,2337.28,2341.84,3.54,0.15,2.56,
IXIC,20110819,2353.32,2341.84,2415.18,2338.66,2380.43,-38.59,-1.62,3.21,
IXIC,20110818,2436.38,2380.43,2437.01,2362.97,2511.48,-131.05,-5.22,2.95,
IXIC,20110817,2527.79,2511.48,2549.11,2488.09,2523.45,-11.97,-0.47,2.42,
IXIC,20110816,2526.48,2523.45,2546.74,2494.55,2555.2,-31.75,-1.24,2.04,
IXIC,20110815,2522.04,2555.2,2555.2,2514.52,2507.98,47.22,1.88,1.62,
IXIC,20110812,2507.01,2507.98,2524.09,2481.5,2492.68,15.3,0.61,1.71,
IXIC,20110811,2415.54,2492.68,2516.39,2399.56,2381.05,111.63,4.69,4.91,
IXIC,20110810,2425.55,2381.05,2461.28,2378.08,2482.52,-101.47,-4.09,3.35,
IXIC,20110809,2402.13,2482.52,2483.66,2331.65,2357.69,124.83,5.29,6.45,
IXIC,20110808,2447.3,2357.69,2489.39,2357.69,2532.41,-174.72,-6.9,5.2,
IXIC,20110805,2580.3,2532.41,2592.04,2464.87,2556.39,-23.98,-0.94,4.97,
IXIC,20110804,2648.38,2556.39,2653.79,2556.38,2693.07,-136.68,-5.08,3.62,
IXIC,20110803,2673.97,2693.07,2695.37,2621.67,2669.24,23.83,0.89,2.76,
IXIC,20110802,2728.29,2669.24,2745.87,2668.68,2744.61,-75.37,-2.75,2.81,
IXIC,20110801,2791.45,2744.61,2796.24,2716.3,2756.38,-11.77,-0.43,2.9,
IXIC,20110729,2736.67,2756.38,2780.58,2724.99,2766.25,-9.87,-0.36,2.01,
IXIC,20110728,2765.61,2766.25,2800.11,2757.85,2764.79,1.46,0.05,1.53,
IXIC,20110727,2823.62,2764.79,2823.86,2761.0,2839.96,-75.17,-2.65,2.21,
IXIC,20110726,2842.74,2839.96,2851.72,2832.27,2842.8,-2.84,-0.1,0.68,
IXIC,20110725,2832.11,2842.8,2859.4,2828.91,2858.83,-16.03,-0.56,1.07,
IXIC,20110722,2834.46,2858.83,2862.72,2830.58,2834.43,24.4,0.86,1.13,
IXIC,20110721,2818.79,2834.43,2847.41,2807.71,2814.23,20.2,0.72,1.41,
IXIC,20110720,2839.39,2814.23,2839.65,2808.18,2826.52,-12.29,-0.43,1.11,
IXIC,20110719,2790.98,2826.52,2828.65,2790.98,2765.11,61.41,2.22,1.36,
IXIC,20110718,2777.61,2765.11,2783.76,2743.79,2789.8,-24.69,-0.89,1.43,
IXIC,20110715,2787.33,2789.8,2790.16,2768.28,2762.67,27.13,0.98,0.79,
IXIC,20110714,2804.82,2762.67,2817.38,2755.9,2796.92,-34.25,-1.22,2.2,
IXIC,20110713,2800.88,2796.92,2825.86,2789.57,2781.91,15.01,0.54,1.3,
IXIC,20110712,2798.75,2781.91,2807.57,2780.16,2802.62,-20.71,-0.74,0.98,
IXIC,20110711,2828.1,2802.62,2841.12,2795.54,2859.81,-57.19,-2.0,1.59,
IXIC,20110708,2841.29,2859.81,2860.02,2831.16,2872.66,-12.85,-0.45,1.0,
IXIC,20110707,2856.25,2872.66,2878.94,2853.9,2834.02,38.64,1.36,0.88,
IXIC,20110706,2821.42,2834.02,2838.85,2812.8,2825.77,8.25,0.29,0.92,
IXIC,20110705,2817.87,2825.77,2828.53,2810.0,2816.03,9.74,0.35,0.66,
IXIC,20110701,2775.08,2816.03,2818.19,2769.06,2773.52,42.51,1.53,1.77,
IXIC,20110630,2749.37,2773.52,2776.56,2749.11,2740.49,33.03,1.21,1.0,
IXIC,20110629,2736.76,2740.49,2746.62,2722.26,2729.31,11.18,0.41,0.89,
IXIC,20110628,2694.26,2729.31,2729.94,2692.45,2688.28,41.03,1.53,1.39,
IXIC,20110627,2653.07,2688.28,2697.34,2647.55,2652.89,35.39,1.33,1.88,
IXIC,20110624,2681.1,2652.89,2682.41,2647.46,2686.75,-33.86,-1.26,1.3,
IXIC,20110623,2638.6,2686.75,2688.07,2627.47,2669.19,17.56,0.66,2.27,
IXIC,20110622,2677.18,2669.19,2693.23,2668.35,2687.26,-18.07,-0.67,0.93,
IXIC,20110621,2640.33,2687.26,2688.5,2634.04,2629.66,57.6,2.19,2.07,
IXIC,20110620,2608.05,2629.66,2636.55,2607.74,2616.48,13.18,0.5,1.1,
IXIC,20110617,2646.29,2616.48,2648.54,2608.99,2623.7,-7.22,-0.28,1.51,
IXIC,20110616,2631.98,2623.7,2642.65,2599.86,2631.46,-7.76,-0.29,1.63,
IXIC,20110615,2653.17,2631.46,2669.75,2625.86,2678.72,-47.26,-1.76,1.64,
IXIC,20110614,2662.73,2678.72,2685.65,2662.73,2639.69,39.03,1.48,0.87,
IXIC,20110613,2649.3,2639.69,2657.77,2629.61,2643.73,-4.04,-0.15,1.07,
IXIC,20110610,2675.1,2643.73,2676.72,2641.64,2684.87,-41.14,-1.53,1.31,
IXIC,20110609,2678.52,2684.87,2696.69,2670.02,2675.38,9.49,0.35,1.0,
IXIC,20110608,2693.69,2675.38,2698.08,2671.09,2701.56,-26.18,-0.97,1.0,
IXIC,20110607,2712.79,2701.56,2723.32,2701.17,2702.56,-1.0,-0.04,0.82,
IXIC,20110606,2728.31,2702.56,2736.66,2702.2,2732.78,-30.22,-1.11,1.26,
IXIC,20110603,2740.49,2732.78,2762.56,2730.63,2773.31,-40.53,-1.46,1.15,
IXIC,20110602,2773.76,2773.31,2784.57,2759.17,2769.19,4.12,0.15,0.92,
IXIC,20110601,2829.39,2769.19,2834.05,2767.63,2835.3,-66.11,-2.33,2.34,
IXIC,20110531,2824.25,2835.3,2835.34,2808.6,2796.86,38.44,1.37,0.96,
IXIC,20110527,2789.02,2796.86,2801.15,2788.29,2782.92,13.94,0.5,0.46,
IXIC,20110526,2756.31,2782.92,2787.33,2756.06,2761.38,21.54,0.78,1.13,
IXIC,20110525,2739.99,2761.38,2771.38,2739.85,2746.16,15.22,0.55,1.15,
IXIC,20110524,2766.7,2746.16,2767.5,2744.01,2758.9,-12.74,-0.46,0.85,
IXIC,20110523,2761.96,2758.9,2770.51,2750.64,2803.32,-44.42,-1.58,0.71,
IXIC,20110520,2815.96,2803.32,2821.44,2796.27,2823.31,-19.99,-0.71,0.89,
IXIC,20110519,2824.05,2823.31,2828.41,2805.12,2815.0,8.31,0.3,0.83,
IXIC,20110518,2782.65,2815.0,2817.15,2780.83,2783.21,31.79,1.14,1.3,
IXIC,20110517,2769.17,2783.21,2783.61,2759.29,2782.31,0.9,0.03,0.87,
IXIC,20110516,2815.9,2782.31,2828.14,2779.54,2828.47,-46.16,-1.63,1.72,
IXIC,20110513,2859.7,2828.47,2861.51,2827.51,2863.04,-34.57,-1.21,1.19,
IXIC,20110512,2833.67,2863.04,2865.86,2819.37,2845.06,17.98,0.63,1.63,
IXIC,20110511,2867.16,2845.06,2874.61,2829.68,2871.89,-26.83,-0.93,1.56,
IXIC,20110510,2851.91,2871.89,2873.64,2850.01,2843.25,28.64,1.01,0.83,
IXIC,20110509,2828.24,2843.25,2850.39,2823.67,2827.56,15.69,0.55,0.94,
IXIC,20110506,2840.71,2827.56,2859.25,2818.65,2814.72,12.84,0.46,1.44,
IXIC,20110505,2812.84,2814.72,2845.85,2804.82,2828.23,-13.51,-0.48,1.45,
IXIC,20110504,2842.92,2828.23,2848.16,2808.79,2841.62,-13.39,-0.47,1.39,
IXIC,20110503,2859.3,2841.62,2861.95,2825.5,2864.08,-22.46,-0.78,1.27,
IXIC,20110502,2881.28,2864.08,2887.75,2859.84,2873.54,-9.46,-0.33,0.97,
IXIC,20110429,2869.74,2873.54,2876.83,2863.04,2872.53,1.01,0.04,0.48,
IXIC,20110428,2862.82,2872.53,2874.59,2859.62,2869.88,2.65,0.09,0.52,
IXIC,20110427,2853.88,2869.88,2870.8,2842.61,2847.54,22.34,0.78,0.99,
IXIC,20110426,2832.48,2847.54,2856.61,2829.0,2825.88,21.66,0.77,0.98,
IXIC,20110425,2820.28,2825.88,2826.26,2813.2,2820.16,5.72,0.2,0.46,
IXIC,20110421,2820.77,2820.16,2820.77,2808.55,2802.51,17.65,0.63,0.44,
IXIC,20110420,2788.84,2802.51,2802.99,2785.98,2744.97,57.54,2.1,0.62,
IXIC,20110419,2741.35,2744.97,2746.18,2727.12,2735.38,9.59,0.35,0.7,
IXIC,20110418,2731.22,2735.38,2737.46,2706.5,2764.65,-29.27,-1.06,1.12,
IXIC,20110415,2752.87,2764.65,2769.29,2743.75,2760.22,4.43,0.16,0.93,
IXIC,20110414,2743.12,2760.22,2762.18,2733.68,2761.52,-1.3,-0.05,1.03,
IXIC,20110413,2762.69,2761.52,2772.05,2744.85,2744.79,16.73,0.61,0.99,
IXIC,20110412,2755.89,2744.79,2760.62,2737.07,2771.51,-26.72,-0.96,0.85,
IXIC,20110411,2789.49,2771.51,2792.95,2760.84,2780.41,-8.9,-0.32,1.15,
IXIC,20110408,2806.29,2780.41,2808.56,2772.4,2796.14,-15.73,-0.56,1.29,
IXIC,20110407,2799.59,2796.14,2813.22,2781.13,2799.82,-3.68,-0.13,1.15,
IXIC,20110406,2808.11,2799.82,2815.55,2786.8,2791.19,8.63,0.31,1.03,
IXIC,20110405,2787.78,2791.19,2806.2,2785.27,2789.19,2.0,0.07,0.75,
IXIC,20110404,2796.26,2789.19,2799.73,2778.87,2789.6,-0.41,-0.01,0.75,
IXIC,20110401,2796.67,2789.6,2802.63,2779.71,2781.07,8.53,0.31,0.82,
IXIC,20110331,2774.23,2781.07,2783.98,2769.52,2776.79,4.28,0.15,0.52,
IXIC,20110330,2772.36,2776.79,2779.95,2763.77,2756.89,19.9,0.72,0.59,
IXIC,20110329,2727.83,2756.89,2756.89,2720.19,2730.68,26.21,0.96,1.34,
IXIC,20110328,2752.33,2730.68,2754.63,2730.68,2743.06,-12.38,-0.45,0.87,
IXIC,20110325,2746.34,2743.06,2762.55,2740.17,2736.42,6.64,0.24,0.82,
IXIC,20110324,2715.88,2736.42,2740.39,2703.42,2698.3,38.12,1.41,1.37,
IXIC,20110323,2677.56,2698.3,2704.3,2660.17,2683.87,14.43,0.54,1.64,
IXIC,20110322,2692.13,2683.87,2695.46,2679.41,2692.09,-8.22,-0.31,0.6,
IXIC,20110321,2675.47,2692.09,2699.7,2674.99,2643.67,48.42,1.83,0.93,
IXIC,20110318,2665.54,2643.67,2665.56,2639.76,2636.05,7.62,0.29,0.98,
IXIC,20110317,2656.08,2636.05,2660.5,2634.17,2616.82,19.23,0.73,1.01,
IXIC,20110316,2652.92,2616.82,2669.27,2603.5,2667.33,-50.51,-1.89,2.47,
IXIC,20110315,2619.4,2667.33,2680.57,2618.5,2700.97,-33.64,-1.25,2.3,
IXIC,20110314,2695.66,2700.97,2715.22,2682.09,2715.61,-14.64,-0.54,1.22,
IXIC,20110311,2689.65,2715.61,2724.61,2689.41,2701.02,14.59,0.54,1.3,
IXIC,20110310,2719.29,2701.02,2721.21,2695.08,2751.72,-50.7,-1.84,0.95,
IXIC,20110309,2756.34,2751.72,2761.77,2737.68,2765.77,-14.05,-0.51,0.87,
IXIC,20110308,2745.23,2765.77,2775.41,2729.85,2745.63,20.14,0.73,1.66,
IXIC,20110307,2793.19,2745.63,2794.82,2724.51,2784.67,-39.04,-1.4,2.52,
IXIC,20110304,2797.64,2784.67,2798.07,2768.12,2798.74,-14.07,-0.5,1.07,
IXIC,20110303,2774.48,2798.74,2802.32,2774.48,2748.07,50.67,1.84,1.01,
IXIC,20110302,2735.05,2748.07,2763.95,2734.08,2737.41,10.66,0.39,1.09,
IXIC,20110301,2791.08,2737.41,2791.23,2730.72,2782.27,-44.86,-1.61,2.17,
IXIC,20110228,2791.28,2782.27,2798.43,2767.61,2781.05,1.22,0.04,1.11,
IXIC,20110225,2752.16,2781.05,2781.12,2751.81,2737.9,43.15,1.58,1.07,
IXIC,20110224,2726.59,2737.9,2745.29,2707.63,2722.99,14.91,0.55,1.38,
IXIC,20110223,2755.2,2722.99,2761.7,2705.54,2756.42,-33.43,-1.21,2.04,
IXIC,20110222,2795.44,2756.42,2808.18,2752.75,2833.95,-77.53,-2.74,1.96,
IXIC,20110218,2833.35,2833.95,2840.51,2823.65,2831.58,2.37,0.08,0.6,
IXIC,20110217,2816.12,2831.58,2835.2,2815.08,2825.56,6.02,0.21,0.71,
IXIC,20110216,2815.09,2825.56,2828.19,2811.52,2804.35,21.21,0.76,0.59,
IXIC,20110215,2809.02,2804.35,2813.13,2798.83,2817.18,-12.83,-0.46,0.51,
IXIC,20110214,2810.19,2817.18,2819.87,2808.27,2809.44,7.74,0.28,0.41,
IXIC,20110211,2783.16,2809.44,2810.56,2778.21,2790.45,18.99,0.68,1.16,
IXIC,20110210,2764.76,2790.45,2791.43,2762.34,2789.07,1.38,0.05,1.04,
IXIC,20110209,2791.13,2789.07,2798.91,2780.89,2797.05,-7.98,-0.29,0.64,
IXIC,20110208,2782.41,2797.05,2797.05,2776.35,2783.99,13.06,0.47,0.74,
IXIC,20110207,2773.26,2783.99,2796.5,2772.81,2769.3,14.69,0.53,0.86,
IXIC,20110204,2755.85,2769.3,2769.7,2747.86,2753.88,15.42,0.56,0.79,
IXIC,20110203,2746.74,2753.88,2757.54,2725.78,2749.56,4.32,0.16,1.16,
IXIC,20110202,2751.19,2749.56,2758.51,2743.76,2751.19,-1.63,-0.06,0.54,
IXIC,20110201,2717.61,2751.19,2755.97,2716.64,2700.08,51.11,1.89,1.46,
IXIC,20110131,2693.3,2700.08,2706.3,2676.87,2686.89,13.19,0.49,1.1,
IXIC,20110128,2755.28,2686.89,2755.28,2679.57,2755.28,-68.39,-2.48,2.75,
IXIC,20110127,2745.16,2755.28,2763.64,2740.3,2739.5,15.78,0.58,0.85,
IXIC,20110126,2724.52,2739.5,2746.03,2717.63,2719.25,20.25,0.74,1.04,
IXIC,20110125,2704.25,2719.25,2719.34,2697.51,2717.55,1.7,0.06,0.8,
IXIC,20110124,2693.03,2717.55,2719.73,2687.97,2689.54,28.01,1.04,1.18,
IXIC,20110121,2716.92,2689.54,2722.74,2688.53,2704.29,-14.75,-0.55,1.27,
IXIC,20110120,2712.4,2704.29,2714.1,2686.59,2725.36,-21.07,-0.77,1.01,
IXIC,20110119,2762.81,2725.36,2764.35,2717.79,2765.85,-40.49,-1.46,1.68,
IXIC,20110118,2744.8,2765.85,2766.17,2744.26,2755.3,10.55,0.38,0.8,
IXIC,20110114,2732.48,2755.3,2755.3,2729.62,2735.29,20.01,0.73,0.94,
IXIC,20110113,2734.93,2735.29,2742.43,2727.14,2737.33,-2.04,-0.07,0.56,
IXIC,20110112,2731.45,2737.33,2737.33,2722.32,2716.83,20.5,0.75,0.55,
IXIC,20110111,2719.6,2716.83,2722.75,2706.58,2707.8,9.03,0.33,0.6,
IXIC,20110110,2691.47,2707.8,2712.32,2682.25,2703.17,4.63,0.17,1.11,
IXIC,20110107,2712.75,2703.17,2715.96,2676.36,2709.89,-6.72,-0.25,1.46,
IXIC,20110106,2704.38,2709.89,2712.35,2697.73,2702.2,7.69,0.28,0.54,
IXIC,20110105,2673.91,2702.2,2702.2,2671.89,2681.25,20.95,0.78,1.13,
IXIC,20110104,2699.86,2681.25,2700.88,2663.64,2691.52,-10.27,-0.38,1.38,
IXIC,20110103,2676.65,2691.52,2704.86,2676.34,2652.87,38.65,1.46,1.08,
IXIC,20101231,2660.58,2652.87,2662.39,2649.04,2662.98,-10.11,-0.38,0.5,
IXIC,20101230,2665.68,2662.98,2671.11,2661.83,2666.93,-3.95,-0.15,0.35,
IXIC,20101229,2667.18,2666.93,2671.23,2664.51,2662.88,4.05,0.15,0.25,
IXIC,20101228,2671.85,2662.88,2673.02,2658.21,2667.27,-4.39,-0.16,0.56,
IXIC,20101227,2657.09,2667.27,2670.57,2645.38,2665.6,1.67,0.06,0.95,
IXIC,20101223,2667.42,2665.6,2671.63,2661.17,2671.48,-5.88,-0.22,0.39,
IXIC,20101222,2669.0,2671.48,2675.26,2666.63,2667.61,3.87,0.15,0.32,
IXIC,20101221,2658.94,2667.61,2669.01,2655.95,2649.56,18.05,0.68,0.49,
IXIC,20101220,2651.98,2649.56,2658.8,2634.56,2642.97,6.59,0.25,0.92,
IXIC,20101217,2643.35,2642.97,2651.35,2637.08,2637.31,5.66,0.21,0.54,
IXIC,20101216,2620.56,2637.31,2639.68,2613.72,2617.22,20.09,0.77,0.99,
IXIC,20101215,2625.81,2617.22,2643.11,2613.15,2627.72,-10.5,-0.4,1.14,
IXIC,20101214,2631.34,2627.72,2636.85,2621.05,2624.91,2.81,0.11,0.6,
IXIC,20101213,2645.35,2624.91,2645.79,2624.56,2637.54,-12.63,-0.48,0.8,
IXIC,20101210,2623.28,2637.54,2639.41,2615.42,2616.67,20.87,0.8,0.92,
IXIC,20101209,2623.15,2616.67,2624.84,2606.24,2609.16,7.51,0.29,0.71,
IXIC,20101208,2604.57,2609.16,2612.37,2592.89,2598.49,10.67,0.41,0.75,
IXIC,20101207,2623.15,2598.49,2623.6,2597.45,2594.92,3.57,0.14,1.01,
IXIC,20101206,2591.28,2594.92,2599.19,2584.09,2591.46,3.46,0.13,0.58,
IXIC,20101203,2569.02,2591.46,2593.68,2567.88,2579.35,12.11,0.47,1.0,
IXIC,20101202,2553.68,2579.35,2580.59,2551.82,2549.43,29.92,1.17,1.13,
IXIC,20101201,2535.19,2549.43,2558.29,2535.19,2498.23,51.2,2.05,0.92,
IXIC,20101130,2497.12,2498.23,2510.71,2488.61,2525.22,-26.99,-1.07,0.88,
IXIC,20101129,2522.24,2525.22,2531.03,2496.83,2534.56,-9.34,-0.37,1.35,
IXIC,20101126,2525.91,2534.56,2541.49,2522.4,2543.12,-8.56,-0.34,0.75,
IXIC,20101124,2519.89,2543.12,2545.41,2519.89,2494.95,48.17,1.93,1.02,
IXIC,20101123,2504.21,2494.95,2510.09,2483.16,2532.02,-37.07,-1.46,1.06,
IXIC,20101122,2509.39,2532.02,2532.02,2501.3,2518.12,13.9,0.55,1.22,
IXIC,20101119,2510.79,2518.12,2520.94,2499.92,2514.4,3.72,0.15,0.84,
IXIC,20101118,2504.41,2514.4,2526.83,2502.5,2476.01,38.39,1.55,0.98,
IXIC,20101117,2471.27,2476.01,2486.16,2467.19,2469.84,6.17,0.25,0.77,
IXIC,20101116,2494.21,2469.84,2503.29,2459.79,2513.82,-43.98,-1.75,1.73,
IXIC,20101115,2529.02,2513.82,2534.56,2512.29,2518.21,-4.39,-0.17,0.88,
IXIC,20101112,2540.47,2518.21,2552.24,2506.4,2555.52,-37.31,-1.46,1.79,
IXIC,20101111,2534.24,2555.52,2559.99,2524.12,2578.78,-23.26,-0.9,1.39,
IXIC,20101110,2564.31,2578.78,2578.78,2545.46,2562.98,15.8,0.62,1.3,
IXIC,20101109,2587.08,2562.98,2592.94,2552.93,2580.05,-17.07,-0.66,1.55,
IXIC,20101108,2570.86,2580.05,2583.3,2566.78,2578.98,1.07,0.04,0.64,
IXIC,20101105,2577.63,2578.98,2582.18,2568.78,2577.34,1.64,0.06,0.52,
IXIC,20101104,2569.27,2577.34,2579.62,2564.05,2540.27,37.07,1.46,0.61,
IXIC,20101103,2532.83,2540.27,2541.42,2511.31,2533.52,6.75,0.27,1.19,
IXIC,20101102,2525.94,2533.52,2534.88,2518.29,2504.84,28.68,1.14,0.66,
IXIC,20101101,2520.45,2504.84,2532.37,2491.46,2507.41,-2.57,-0.1,1.63,
IXIC,20101029,2505.99,2507.41,2517.5,2505.86,2507.37,0.04,0.0,0.46,
IXIC,20101028,2516.16,2507.37,2516.2,2489.76,2503.26,4.11,0.16,1.06,
IXIC,20101027,2484.09,2503.26,2505.35,2478.01,2497.29,5.97,0.24,1.09,
IXIC,20101026,2476.51,2497.29,2503.03,2470.12,2490.85,6.44,0.26,1.32,
IXIC,20101025,2491.62,2490.85,2507.03,2490.11,2479.39,11.46,0.46,0.68,
IXIC,20101022,2461.6,2479.39,2479.39,2459.43,2459.67,19.72,0.8,0.81,
IXIC,20101021,2470.72,2459.67,2482.14,2436.34,2457.39,2.28,0.09,1.86,
IXIC,20101020,2443.2,2457.39,2469.72,2441.07,2436.95,20.44,0.84,1.18,
IXIC,20101019,2442.21,2436.95,2462.95,2422.14,2480.66,-43.71,-1.76,1.65,
IXIC,20101018,2470.12,2480.66,2480.95,2462.55,2468.77,11.89,0.48,0.75,
IXIC,20101015,2461.7,2468.77,2468.77,2438.03,2435.38,33.39,1.37,1.26,
IXIC,20101014,2441.21,2435.38,2445.85,2422.07,2441.23,-5.85,-0.24,0.97,
IXIC,20101013,2432.55,2441.23,2452.54,2426.52,2417.92,23.31,0.96,1.08,
IXIC,20101012,2397.7,2417.92,2421.79,2379.39,2402.33,15.59,0.65,1.76,
IXIC,20101011,2403.46,2402.33,2413.03,2397.57,2401.91,0.42,0.02,0.64,
IXIC,20101008,2384.76,2401.91,2406.67,2370.53,2383.67,18.24,0.77,1.52,
IXIC,20101007,2391.63,2383.67,2392.74,2368.25,2380.66,3.01,0.13,1.03,
IXIC,20101006,2395.16,2380.66,2399.13,2368.43,2399.83,-19.17,-0.8,1.28,
IXIC,20101005,2368.52,2399.83,2402.42,2366.06,2344.52,55.31,2.36,1.55,
IXIC,20101004,2362.25,2344.52,2370.87,2332.46,2370.75,-26.23,-1.11,1.62,
IXIC,20101001,2386.82,2370.75,2389.45,2359.32,2368.62,2.13,0.09,1.27,
IXIC,20100930,2390.96,2368.62,2400.06,2354.22,2376.56,-7.94,-0.33,1.93,
IXIC,20100929,2372.37,2376.56,2382.15,2366.19,2379.59,-3.03,-0.13,0.67,
