ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000852.SH,20240528,5348.0293,5390.4047,5414.9779,5343.8295,5404.6158,-56.5865,-1.047,148458050.0,142242447.962
000852.SH,20240527,5404.6158,5358.0761,5404.6158,5295.0884,5350.1073,54.5085,1.0188,151409114.0,145062270.806
000852.SH,20240524,5350.1073,5401.5831,5436.813,5350.1058,5412.8237,-62.7164,-1.1587,151050114.0,144589510.29
000852.SH,20240523,5412.8237,5521.1799,5521.1799,5402.0043,5539.6597,-126.836,-2.2896,175806710.0,165079443.511
000852.SH,20240522,5539.6597,5532.8433,5553.6965,5508.7584,5536.7447,2.915,0.0526,168002993.0,159617620.664
000852.SH,20240521,5536.7447,5586.0088,5586.0088,5517.3899,5596.7772,-60.0325,-1.0726,172959880.0,164385097.292
000852.SH,20240520,5596.7772,5563.6536,5612.346,5548.9032,5563.231,33.5462,0.603,197476441.0,194649563.348
000852.SH,20240517,5563.231,5489.416,5564.063,5478.2973,5488.946,74.285,1.3534,182873081.0,174923884.707
000852.SH,20240516,5488.946,5508.9498,5539.919,5474.2808,5497.2349,-8.2889,-0.1508,169798002.0,163725528.728
000852.SH,20240515,5497.2349,5541.8093,5551.2631,5491.5225,5551.6751,-54.4402,-0.9806,163304598.0,157739697.587
000852.SH,20240514,5551.6751,5524.4342,5574.2511,5524.2626,5520.8038,30.8713,0.5592,169585067.0,171272800.584
000852.SH,20240513,5520.8038,5537.928,5556.7082,5479.9458,5574.232,-53.4282,-0.9585,180308639.0,183109444.69
000852.SH,20240510,5574.232,5632.759,5641.9219,5549.61,5626.8251,-52.5931,-0.9347,188377044.0,190161522.865
000852.SH,20240509,5626.8251,5533.5126,5638.6402,5533.5126,5536.6589,90.1662,1.6285,172678261.0,186969311.191
000852.SH,20240508,5536.6589,5605.5922,5605.5922,5529.9139,5625.3358,-88.6769,-1.5764,175730988.0,186180909.95
000852.SH,20240507,5625.3358,5604.2707,5631.9534,5593.0078,5606.8416,18.4942,0.3299,185622540.0,197355483.31
000852.SH,20240506,5606.8416,5558.924,5611.2659,5558.924,5497.4303,109.4113,1.9902,205174028.0,213462084.934
000852.SH,20240430,5497.4303,5530.9435,5542.193,5482.9876,5545.2346,-47.8043,-0.8621,204909743.0,205851328.016
000852.SH,20240429,5545.2346,5422.4108,5550.2143,5422.4108,5415.9379,129.2967,2.3873,241439744.0,247411968.96
000852.SH,20240426,5415.9379,5303.1506,5420.3651,5303.1506,5313.986,101.9519,1.9186,210886927.0,219583789.154
000852.SH,20240425,5313.986,5285.137,5357.4405,5273.5534,5305.6068,8.3792,0.1579,157831248.0,164090144.071
000852.SH,20240424,5305.6068,5219.257,5305.6068,5200.5977,5218.4277,87.1791,1.6706,162666749.0,165940790.841
000852.SH,20240423,5218.4277,5234.4341,5260.2937,5194.2624,5246.0818,-27.6541,-0.5271,156851394.0,154949436.775
000852.SH,20240422,5246.0818,5231.5643,5300.7929,5187.5225,5264.3891,-18.3073,-0.3478,167762229.0,165970259.92
000852.SH,20240419,5264.3891,5257.0096,5312.1512,5224.3187,5286.7192,-22.3301,-0.4224,178870211.0,176532930.689
000852.SH,20240418,5286.7192,5276.4712,5345.4363,5233.899,5287.4563,-0.7371,-0.0139,188225058.0,187626267.25
000852.SH,20240417,5287.4563,5109.0824,5287.4563,5109.0824,5066.6599,220.7964,4.3578,190079395.0,181206086.977
000852.SH,20240416,5066.6599,5255.2068,5283.8317,5063.9396,5287.5115,-220.8516,-4.1769,207171940.0,188123371.675
000852.SH,20240415,5287.5115,5320.8088,5364.5941,5205.7129,5338.7692,-51.2577,-0.9601,201711028.0,188383366.156
000852.SH,20240412,5338.7692,5379.1697,5408.52,5330.5417,5379.9153,-41.1461,-0.7648,157174522.0,155385863.393
000852.SH,20240411,5379.9153,5330.6849,5441.5022,5322.8394,5367.0518,12.8635,0.2397,165143700.0,162747758.51
000852.SH,20240410,5367.0518,5456.9716,5456.9716,5325.9115,5468.9109,-101.8591,-1.8625,167459493.0,164477827.457
000852.SH,20240409,5468.9109,5392.9944,5468.9109,5384.0298,5399.9148,68.9961,1.2777,159201159.0,160292707.954
000852.SH,20240408,5399.9148,5487.6318,5492.3968,5399.9148,5500.9264,-101.0116,-1.8363,186573359.0,186731192.201
000852.SH,20240403,5500.9264,5518.9108,5525.0342,5457.6141,5531.0522,-30.1258,-0.5447,186291066.0,191730116.468
000852.SH,20240402,5531.0522,5556.5173,5556.5173,5490.8237,5559.0557,-28.0035,-0.5037,196097459.0,201831299.21
000852.SH,20240401,5559.0557,5461.5872,5559.868,5461.5872,5441.2603,117.7954,2.1649,191025707.0,202413394.133
000852.SH,20240329,5441.2603,5383.7447,5441.2603,5345.8717,5382.2363,59.024,1.0966,168653431.0,177336825.496
000852.SH,20240328,5382.2363,5262.2197,5430.7667,5262.2197,5266.2306,116.0057,2.2028,178598735.0,187597295.821
000852.SH,20240327,5266.2306,5435.9712,5436.6516,5266.2306,5447.7484,-181.5178,-3.332,179173504.0,183978555.512
000852.SH,20240326,5447.7484,5454.6534,5495.6326,5381.853,5466.0615,-18.3131,-0.335,183180684.0,197261354.306
000852.SH,20240325,5466.0615,5581.3513,5611.6938,5466.0615,5595.8848,-129.8233,-2.32,204705382.0,224613418.949
000852.SH,20240322,5595.8848,5649.083,5660.145,5546.7785,5658.2794,-62.3946,-1.1027,210254327.0,226506007.18
000852.SH,20240321,5658.2794,5674.495,5690.4548,5623.297,5659.1539,-0.8745,-0.0155,194332946.0,215621373.721
000852.SH,20240320,5659.1539,5600.1245,5663.738,5600.1245,5607.4754,51.6785,0.9216,179307654.0,199862431.482
000852.SH,20240319,5607.4754,5633.5043,5660.5021,5607.2555,5648.0117,-40.5363,-0.7177,181118096.0,202358294.571
000852.SH,20240318,5648.0117,5573.9273,5648.0117,5559.0524,5555.6442,92.3675,1.6626,193419517.0,212069710.0
000852.SH,20240315,5555.6442,5472.8927,5555.6442,5459.3173,5486.6461,68.9981,1.2576,161095841.0,171573287.27
000852.SH,20240314,5486.6461,5521.7162,5546.1031,5433.2076,5521.7838,-35.1377,-0.6363,168948172.0,184410019.587
000852.SH,20240313,5521.7838,5501.5856,5561.0818,5476.7856,5496.3553,25.4285,0.4626,181270807.0,200355388.366
000852.SH,20240312,5496.3553,5477.1313,5524.5045,5443.9649,5466.6455,29.7098,0.5435,183984140.0,198909272.335
000852.SH,20240311,5466.6455,5358.8369,5466.6455,5350.2919,5370.3719,96.2736,1.7927,164133442.0,175152725.408
000852.SH,20240308,5370.3719,5309.5935,5386.1757,5283.1463,5303.2766,67.0953,1.2652,139130895.0,147532325.484
000852.SH,20240307,5303.2766,5389.9887,5430.3924,5303.2766,5381.4587,-78.1821,-1.4528,161023860.0,167524667.896
000852.SH,20240306,5381.4587,5346.0794,5434.4015,5306.4561,5375.1317,6.327,0.1177,154684371.0,164978930.228
000852.SH,20240305,5375.1317,5392.8771,5417.8157,5337.6652,5428.3356,-53.2039,-0.9801,174166911.0,196428311.576
000852.SH,20240304,5428.3356,5412.9077,5429.8009,5332.238,5401.9394,26.3962,0.4886,179308205.0,199765408.573
000852.SH,20240301,5401.9394,5354.7305,5411.3228,5322.0862,5344.6052,57.3342,1.0727,184436487.0,196339349.955
000852.SH,20240229,5344.6052,5122.1798,5344.6052,5122.1798,5152.0519,192.5533,3.7374,188036238.0,185219961.182
000852.SH,20240228,5152.0519,5403.4963,5478.0858,5152.0519,5394.0342,-241.9823,-4.4861,260742382.0,251859520.938
000852.SH,20240227,5394.0342,5237.1053,5394.0342,5218.5861,5255.3962,138.638,2.638,182622372.0,183476438.079
000852.SH,20240226,5255.3962,5234.8052,5325.7702,5201.1251,5225.6697,29.7265,0.5689,184471643.0,180222595.495
000852.SH,20240223,5225.6697,5169.0132,5225.6697,5114.1452,5151.5343,74.1354,1.4391,171213693.0,167541135.857
000852.SH,20240222,5151.5343,5075.4319,5152.0243,5066.0027,5073.4821,78.0522,1.5384,153064295.0,146838694.831
000852.SH,20240221,5073.4821,5001.6567,5208.6485,4974.0762,5046.0121,27.47,0.5444,193280527.0,178053450.105
000852.SH,20240220,5046.0121,5004.4203,5058.2174,4950.3943,5029.5861,16.426,0.3266,154344285.0,151079011.057
000852.SH,20240219,5029.5861,5062.6847,5071.1997,4950.3279,4993.1046,36.4815,0.7306,203870996.0,185885021.627
000852.SH,20240208,4993.1046,4826.1434,5067.2281,4826.1434,4797.8456,195.259,4.0697,217620059.0,192261800.169
000852.SH,20240207,4797.8456,4604.1217,4848.2363,4599.3511,4592.4444,205.4012,4.4726,216213317.0,188713236.492
000852.SH,20240206,4592.4444,4229.7937,4641.4545,4192.9652,4293.0695,299.3749,6.9734,210187410.0,169330958.131
000852.SH,20240205,4293.0695,4534.7524,4534.7524,4177.9428,4574.6692,-281.5997,-6.1556,211274330.0,166206907.858
000852.SH,20240202,4574.6692,4753.668,4802.6191,4431.8151,4750.4439,-175.7747,-3.7002,176885435.0,150000797.614
000852.SH,20240201,4750.4439,4753.6393,4858.7154,4684.4734,4785.032,-34.5881,-0.7228,147115516.0,129099528.519
000852.SH,20240131,4785.032,4949.188,4986.1016,4775.6227,4984.6598,-199.6278,-4.0048,158237155.0,139299752.958
000852.SH,20240130,4984.6598,5099.587,5144.2936,4978.9095,5131.2465,-146.5867,-2.8567,125015069.0,117586947.1
000852.SH,20240129,5131.2465,5282.8174,5301.8708,5131.2465,5269.7646,-138.5181,-2.6285,150000892.0,141294666.7
000852.SH,20240126,5269.7646,5303.961,5352.8464,5253.3165,5316.195,-46.4304,-0.8734,155415661.0,150031258.1
000852.SH,20240125,5316.195,5143.2892,5316.2611,5112.5353,5143.4078,172.7872,3.3594,163144917.0,158319218.9
000852.SH,20240124,5143.4078,5102.8249,5151.4231,4951.9007,5079.6315,63.7763,1.2555,143326441.0,135222048.6
000852.SH,20240123,5079.6315,4992.7924,5102.4428,4939.5196,5000.8336,78.7979,1.5757,130288241.0,124162903.2
000852.SH,20240122,5000.8336,5298.3136,5298.3136,4970.1979,5306.9862,-306.1526,-5.7689,144252512.0,139600818.4
000852.SH,20240119,5306.9862,5364.807,5395.1373,5304.9599,5373.4239,-66.4377,-1.2364,106431086.0,109174686.4
000852.SH,20240118,5373.4239,5360.2062,5375.2344,5214.8994,5389.1216,-15.6977,-0.2913,148711036.0,142966452.4
000852.SH,20240117,5389.1216,5529.8946,5529.8946,5389.1216,5539.4741,-150.3525,-2.7142,104037354.0,104138700.0
000852.SH,20240116,5539.4741,5555.0003,5566.2102,5463.2948,5559.376,-19.9019,-0.358,116803108.0,113669505.6
000852.SH,20240115,5559.376,5558.1481,5607.1342,5520.363,5574.4926,-15.1166,-0.2712,108667184.0,107428092.8
000852.SH,20240112,5574.4926,5601.0976,5646.2716,5574.4084,5611.1149,-36.6223,-0.6527,121066881.0,118289969.7
000852.SH,20240111,5611.1149,5507.803,5634.0247,5502.2938,5512.0686,99.0463,1.7969,124717749.0,123635425.2
000852.SH,20240110,5512.0686,5540.6641,5580.4191,5462.3615,5553.3035,-41.2349,-0.7425,106499446.0,108158125.143
000852.SH,20240109,5553.3035,5553.1836,5607.2178,5513.1298,5543.5745,9.729,0.1755,110223223.0,114678407.169
000852.SH,20240108,5543.5745,5664.4526,5664.4526,5543.5745,5675.8091,-132.2346,-2.3298,110512726.0,112633892.925
000852.SH,20240105,5675.8091,5779.7567,5796.759,5652.1261,5783.0155,-107.2064,-1.8538,119205197.0,126682946.917
000852.SH,20240104,5783.0155,5814.9372,5814.9372,5753.4666,5824.0428,-41.0273,-0.7044,102952534.0,112642946.17
000852.SH,20240103,5824.0428,5838.5529,5861.4108,5785.2515,5854.7494,-30.7066,-0.5245,119248925.0,131179260.681
000852.SH,20240102,5854.7494,5891.1741,5891.2271,5854.5922,5887.235,-32.4856,-0.5518,128377670.0,141351641.579
000852.SH,20231229,5887.235,5797.5763,5891.627,5795.7569,5805.5271,81.7079,1.4074,134690778.0,152875806.703
000852.SH,20231228,5805.5271,5687.7533,5824.3953,5660.1296,5696.1606,109.3665,1.92,144134383.0,155833384.642
000852.SH,20231227,5696.1606,5658.1935,5703.1686,5636.9431,5651.5883,44.5723,0.7887,108265354.0,115290789.798
000852.SH,20231226,5651.5883,5734.1504,5734.5562,5632.8719,5735.7256,-84.1373,-1.4669,104063276.0,112250605.153
000852.SH,20231225,5735.7256,5726.5616,5753.4341,5698.3238,5733.9089,1.8167,0.0317,109638963.0,116368993.151
000852.SH,20231222,5733.9089,5797.6087,5819.65,5713.8045,5798.912,-65.0031,-1.121,141167085.0,147745244.442
000852.SH,20231221,5798.912,5739.0211,5814.0358,5685.6421,5761.3123,37.5997,0.6526,124949100.0,134047868.867
000852.SH,20231220,5761.3123,5869.5605,5873.759,5761.3123,5863.5419,-102.2296,-1.7435,111630053.0,120601845.451
000852.SH,20231219,5863.5419,5853.1945,5887.7653,5820.5131,5857.0052,6.5367,0.1116,111682675.0,116256467.57
000852.SH,20231218,5857.0052,5939.4345,5941.897,5845.9612,5951.6003,-94.5951,-1.5894,125259423.0,130966305.876
000852.SH,20231215,5951.6003,6000.2585,6016.3958,5935.3173,5991.8623,-40.262,-0.6719,123710100.0,138326703.915
000852.SH,20231214,5991.8623,6038.9207,6072.6147,5989.2337,6019.5531,-27.6908,-0.46,120199382.0,138756005.778
000852.SH,20231213,6019.5531,6067.781,6076.3609,6019.5531,6078.9899,-59.4368,-0.9777,122547150.0,143748119.087
000852.SH,20231212,6078.9899,6070.8754,6084.279,6050.7347,6075.0796,3.9103,0.0644,129712088.0,152793036.409
000852.SH,20231211,6075.0796,5984.6773,6080.8042,5933.7357,6003.1435,71.9361,1.1983,159843436.0,181217092.726
000852.SH,20231208,6003.1435,6021.9188,6056.0631,6003.1435,6020.8304,-17.6869,-0.2938,167971282.0,194131627.853
000852.SH,20231207,6020.8304,6019.9596,6044.8582,5983.2454,6023.8036,-2.9732,-0.0494,148536627.0,166906747.991
000852.SH,20231206,6023.8036,5977.6111,6066.4182,5970.2824,5992.6003,31.2033,0.5207,144320624.0,153827863.997
000852.SH,20231205,5992.6003,6098.1174,6098.1174,5992.6003,6114.3926,-121.7923,-1.9919,142775427.0,162512340.061
000852.SH,20231204,6114.3926,6131.5878,6147.0526,6110.2526,6130.051,-15.6584,-0.2554,153414365.0,177072943.577
000852.SH,20231201,6130.051,6078.6385,6142.7386,6059.8028,6080.547,49.504,0.8141,145352744.0,166337102.382
000852.SH,20231130,6080.547,6104.7743,6110.4082,6031.4752,6113.366,-32.819,-0.5368,131032999.0,148669808.038
000852.SH,20231129,6113.366,6138.7608,6154.898,6103.9828,6143.3015,-29.9355,-0.4873,135643952.0,150365714.313
000852.SH,20231128,6143.3015,6099.5117,6143.3015,6065.6876,6111.3644,31.9371,0.5226,128368133.0,147277411.214
000852.SH,20231127,6111.3644,6107.5621,6130.4008,6076.7107,6115.4072,-4.0428,-0.0661,154433077.0,169812162.71
000852.SH,20231124,6115.4072,6194.0241,6194.0241,6098.9609,6197.5257,-82.1185,-1.325,149815992.0,166155059.739
000852.SH,20231123,6197.5257,6123.5858,6199.8751,6107.0035,6132.9704,64.5553,1.0526,152107183.0,169982693.46
000852.SH,20231122,6132.9704,6193.3582,6221.8713,6132.9704,6212.125,-79.1546,-1.2742,171183163.0,191793674.608
000852.SH,20231121,6212.125,6258.7412,6267.2204,6200.6912,6253.2756,-41.1506,-0.6581,176150665.0,211256978.812
000852.SH,20231120,6253.2756,6211.3393,6254.1359,6184.638,6199.2278,54.0478,0.8718,160246271.0,200298798.17
000852.SH,20231117,6199.2278,6135.825,6199.2308,6131.6662,6145.1505,54.0773,0.88,145989658.0,178812142.667
000852.SH,20231116,6145.1505,6188.8258,6193.6379,6143.8192,6207.2678,-62.1173,-1.0007,143682116.0,180547587.296
000852.SH,20231115,6207.2678,6226.1979,6234.5359,6184.8995,6181.9796,25.2882,0.4091,167613188.0,214464439.439
000852.SH,20231114,6181.9796,6143.4806,6189.4999,6133.2229,6144.6346,37.345,0.6078,160172363.0,195770027.636
000852.SH,20231113,6144.6346,6107.2693,6144.6346,6095.2749,6088.5583,56.0763,0.921,150359606.0,185937464.877
000852.SH,20231110,6088.5583,6079.4732,6097.6111,6055.9878,6100.6929,-12.1346,-0.1989,141567605.0,169645048.925
000852.SH,20231109,6100.6929,6135.0718,6160.979,6087.7283,6138.9377,-38.2448,-0.623,162244319.0,197856013.543
000852.SH,20231108,6138.9377,6114.9873,6160.2423,6099.2917,6116.7569,22.1808,0.3626,183964088.0,224318842.688
000852.SH,20231107,6116.7569,6088.511,6132.138,6068.2436,6096.5695,20.1874,0.3311,173946707.0,206605084.921
000852.SH,20231106,6096.5695,6007.4341,6097.0373,6007.4341,5973.167,123.4025,2.0659,186603146.0,215540583.017
000852.SH,20231103,5973.167,5895.6017,5992.7463,5895.6017,5885.2468,87.9202,1.4939,146120206.0,172570856.142
000852.SH,20231102,5885.2468,5958.477,5983.2222,5885.2468,5958.4178,-73.171,-1.228,140144412.0,159352391.953
000852.SH,20231101,5958.4178,5969.8069,5983.8685,5943.193,5969.3413,-10.9235,-0.183,147451128.0,169629133.631
000852.SH,20231031,5969.3413,6003.365,6013.733,5934.2045,6006.5591,-37.2178,-0.6196,165318441.0,196000266.082
000852.SH,20231030,6006.5591,5899.3795,6017.2814,5898.6942,5916.6783,89.8808,1.5191,179281052.0,219628050.415
000852.SH,20231027,5916.6783,5792.6057,5937.5395,5774.6305,5811.6917,104.9866,1.8065,172179646.0,201532115.499
000852.SH,20231026,5811.6917,5745.5342,5817.6342,5723.9996,5778.9048,32.7869,0.5674,157275832.0,177171582.141
000852.SH,20231025,5778.9048,5753.6849,5811.2675,5752.7861,5719.3227,59.5821,1.0418,163597326.0,178946013.55
000852.SH,20231024,5719.3227,5654.9255,5734.5493,5625.7088,5638.1362,81.1865,1.44,151553066.0,163599460.545
000852.SH,20231023,5638.1362,5754.1767,5754.245,5613.7296,5774.32,-136.1838,-2.3584,145845854.0,156462250.901
000852.SH,20231020,5774.32,5816.7173,5855.4623,5767.0213,5842.8915,-68.5715,-1.1736,138964349.0,152073198.748
000852.SH,20231019,5842.8915,5879.8077,5929.5795,5842.4117,5908.0077,-65.1162,-1.1022,155497801.0,169977393.153
000852.SH,20231018,5908.0077,5992.5093,5992.5093,5905.8361,6011.3698,-103.3621,-1.7194,145065153.0,164665612.256
000852.SH,20231017,6011.3698,6027.9137,6028.021,5967.3002,6024.3594,-12.9896,-0.2156,139421234.0,158570292.158
000852.SH,20231016,6024.3594,6089.4239,6089.4822,5996.7887,6081.8658,-57.5064,-0.9455,164459217.0,187595023.328
000852.SH,20231013,6081.8658,6080.3283,6091.5379,6063.5581,6104.4558,-22.59,-0.3701,144115089.0,174075416.254
000852.SH,20231012,6104.4558,6088.5453,6106.9504,6064.8191,6059.4014,45.0544,0.7435,145452824.0,171667913.018
000852.SH,20231011,6059.4014,6056.0291,6105.4163,6040.502,6043.4816,15.9198,0.2634,143601130.0,169349269.562
000852.SH,20231010,6043.4816,6069.9054,6084.9308,6037.466,6059.9651,-16.4835,-0.272,140815312.0,164183443.355
000852.SH,20231009,6059.9651,6073.2762,6075.464,6025.3578,6078.9449,-18.9798,-0.3122,136755964.0,151374309.942
000852.SH,20230928,6078.9449,6048.8327,6085.5332,6048.6765,6034.0605,44.8844,0.7439,127759256.0,144764775.658
000852.SH,20230927,6034.0605,5989.8029,6063.9119,5989.1597,5996.1104,37.9501,0.6329,121662330.0,141278698.421
000852.SH,20230926,5996.1104,6017.3023,6034.8548,5996.0466,6027.3938,-31.2834,-0.519,114061563.0,127029193.783
000852.SH,20230925,6027.3938,6051.8209,6058.4654,6014.6134,6054.9279,-27.5341,-0.4547,129532612.0,146282703.214
000852.SH,20230922,6054.9279,5934.2663,6056.4455,5923.2433,5939.6638,115.2641,1.9406,133556772.0,147800973.21
000852.SH,20230921,5939.6638,5968.3504,5999.4005,5931.104,5982.5578,-42.894,-0.717,99709529.0,107167135.606
000852.SH,20230920,5982.5578,6020.9102,6038.7519,5982.1051,6031.0416,-48.4838,-0.8039,105727974.0,115642454.584
000852.SH,20230919,6031.0416,6077.3962,6077.3962,6011.9075,6083.9692,-52.9276,-0.87,112745993.0,121079846.424
000852.SH,20230918,6083.9692,6058.2973,6106.2651,6029.9729,6079.0632,4.906,0.0807,118394457.0,132969980.891
000852.SH,20230915,6079.0632,6082.1944,6117.8213,6046.8739,6068.7131,10.3501,0.1705,124196903.0,137783233.762
000852.SH,20230914,6068.7131,6101.7729,6102.4878,6037.7174,6103.137,-34.4239,-0.564,114441844.0,123059669.839
000852.SH,20230913,6103.137,6169.5289,6177.3846,6059.2868,6184.606,-81.469,-1.3173,125032676.0,137493570.903
000852.SH,20230912,6184.606,6175.6348,6212.2604,6169.0352,6182.6433,1.9627,0.0317,120512253.0,144771928.17
000852.SH,20230911,6182.6433,6114.0666,6204.4335,6083.3912,6102.4883,80.155,1.3135,144003299.0,172589292.459
000852.SH,20230908,6102.4883,6063.2407,6128.8392,6062.8967,6083.4893,18.999,0.3123,118918279.0,142083251.235
000852.SH,20230907,6083.4893,6185.3275,6185.3275,6083.4893,6195.3828,-111.8935,-1.8061,132254116.0,150714755.551
000852.SH,20230906,6195.3828,6146.3937,6202.3236,6117.8058,6167.6421,27.7407,0.4498,129717664.0,154853582.103
000852.SH,20230905,6167.6421,6188.5152,6206.3463,6154.8304,6198.7623,-31.1202,-0.502,141067999.0,162636723.669
000852.SH,20230904,6198.7623,6129.5387,6198.7623,6109.0968,6107.1996,91.5627,1.4993,155507281.0,167770708.192
000852.SH,20230901,6107.1996,6108.1277,6136.7817,6086.2712,6104.2953,2.9043,0.0476,124017053.0,138221321.938
000852.SH,20230831,6104.2953,6130.6422,6130.9527,6087.3267,6139.6265,-35.3312,-0.5755,143040409.0,161004803.813
000852.SH,20230830,6139.6265,6117.4112,6185.2727,6102.0906,6108.7589,30.8676,0.5053,167499560.0,194127658.982
000852.SH,20230829,6108.7589,5909.4623,6121.5906,5907.9605,5922.1617,186.5972,3.1508,186689576.0,200633240.452
000852.SH,20230828,5922.1617,6204.1044,6204.1044,5907.941,5879.0268,43.1349,0.7337,210870098.0,213172935.998
000852.SH,20230825,5879.0268,5960.5887,5980.2412,5855.8778,5987.9663,-108.9395,-1.8193,140117108.0,150562437.51
000852.SH,20230824,5987.9663,5989.4279,6049.546,5942.5666,5973.6711,14.2952,0.2393,134197451.0,146793181.32
000852.SH,20230823,5973.6711,6084.1539,6084.1539,5973.6457,6099.1948,-125.5237,-2.058,128422382.0,135807067.81
000852.SH,20230822,6099.1948,6082.7206,6108.2101,5984.4367,6057.1708,42.024,0.6938,144282422.0,153871289.475
000852.SH,20230821,6057.1708,6107.9242,6154.2495,6057.1708,6117.1074,-59.9366,-0.9798,117091696.0,119633708.946
000852.SH,20230818,6117.1074,6245.1264,6259.7913,6117.1074,6247.6011,-130.4937,-2.0887,139212539.0,139942744.387
000852.SH,20230817,6247.6011,6167.6544,6255.0503,6128.1311,6186.4029,61.1982,0.9892,129135238.0,139152590.24
000852.SH,20230816,6186.4029,6240.7122,6255.8114,6186.4029,6261.7333,-75.3304,-1.203,124958759.0,132390724.363
000852.SH,20230815,6261.7333,6318.5476,6325.5736,6203.4431,6319.4073,-57.674,-0.9126,122703107.0,132851531.983
000852.SH,20230814,6319.4073,6251.9656,6320.9489,6213.9764,6304.6354,14.7719,0.2343,138392221.0,145626319.568
000852.SH,20230811,6304.6354,6428.8785,6428.8785,6304.6354,6426.8142,-122.1788,-1.9011,149016729.0,149330410.482
000852.SH,20230810,6426.8142,6409.2222,6438.4307,6392.8948,6420.9768,5.8374,0.0909,131957692.0,134873259.681
000852.SH,20230809,6420.9768,6452.9799,6464.3628,6411.2281,6471.3444,-50.3676,-0.7783,132319467.0,148343587.966
000852.SH,20230808,6471.3444,6496.5898,6500.9019,6457.2466,6503.9825,-32.6381,-0.5018,142743414.0,154646581.021
000852.SH,20230807,6503.9825,6524.2963,6532.5179,6485.6622,6535.322,-31.3395,-0.4795,168919412.0,185333349.118
000852.SH,20230804,6535.322,6514.54,6561.7387,6505.8614,6499.5448,35.7772,0.5505,194622999.0,205415679.148
000852.SH,20230803,6499.5448,6472.1129,6502.5452,6460.2799,6496.0222,3.5226,0.0542,163471395.0,164830188.575
000852.SH,20230802,6496.0222,6499.864,6515.0688,6475.4227,6507.4124,-11.3902,-0.175,168646289.0,171110955.344
000852.SH,20230801,6507.4124,6513.1396,6521.9696,6482.1677,6515.8486,-8.4362,-0.1295,184326464.0,183590037.3
000852.SH,20230731,6515.8486,6475.8283,6549.7454,6475.8283,6465.3763,50.4723,0.7807,183815980.0,200589879.397
000852.SH,20230728,6465.3763,6389.4347,6471.6764,6369.3715,6407.5461,57.8302,0.9025,157267532.0,166557072.7
000852.SH,20230727,6407.5461,6458.4842,6475.8298,6397.5946,6457.2535,-49.7074,-0.7698,144624358.0,153183204.64
000852.SH,20230726,6457.2535,6497.5948,6497.5948,6441.5576,6498.2688,-41.0153,-0.6312,149583522.0,156686884.8
000852.SH,20230725,6498.2688,6448.271,6499.416,6444.5791,6393.7938,104.475,1.634,147365727.0,173378677.34
000852.SH,20230724,6393.7938,6397.4305,6437.9886,6370.0546,6401.4168,-7.623,-0.1191,109049465.0,129838947.141
000852.SH,20230721,6401.4168,6397.154,6447.2955,6378.1967,6408.7598,-7.343,-0.1146,113590849.0,138788097.492
000852.SH,20230720,6408.7598,6497.7781,6512.4485,6404.123,6492.3487,-83.5889,-1.2875,122150962.0,155152822.236
000852.SH,20230719,6492.3487,6508.5225,6530.5426,6459.4432,6510.0341,-17.6854,-0.2717,109136335.0,141853309.419
000852.SH,20230718,6510.0341,6519.757,6537.9138,6490.0589,6516.56,-6.5259,-0.1001,119968653.0,159965850.727
000852.SH,20230717,6516.56,6524.6054,6525.187,6481.286,6544.4593,-27.8993,-0.4263,126408773.0,169117052.479
000852.SH,20230714,6544.4593,6554.5347,6571.1441,6538.646,6548.3129,-3.8536,-0.0588,135631971.0,188566810.413
000852.SH,20230713,6548.3129,6497.8093,6553.5988,6497.7583,6482.9867,65.3262,1.0077,135117757.0,180915189.196
000852.SH,20230712,6482.9867,6576.9418,6576.9621,6476.8466,6579.3695,-96.3828,-1.4649,140204471.0,187051032.495
000852.SH,20230711,6579.3695,6531.6276,6579.3695,6514.9906,6526.8519,52.5176,0.8046,119603644.0,163273435.605
000852.SH,20230710,6526.8519,6539.0792,6556.154,6501.7461,6521.4265,5.4254,0.0832,120450936.0,158540731.785
000852.SH,20230707,6521.4265,6553.5581,6558.1084,6486.1147,6567.0789,-45.6524,-0.6952,123599541.0,164996211.439
000852.SH,20230706,6567.0789,6573.5756,6619.2917,6558.8851,6584.4232,-17.3443,-0.2634,124077268.0,173721970.871
000852.SH,20230705,6584.4232,6632.3668,6642.5486,6575.73,6638.4471,-54.0239,-0.8138,133052280.0,184778773.163
000852.SH,20230704,6638.4471,6610.6637,6639.8164,6599.6,6612.8844,25.5627,0.3866,139742795.0,203584274.309
000852.SH,20230703,6612.8844,6617.0761,6640.3394,6571.8428,6602.0372,10.8472,0.1643,160977356.0,225625497.66
000852.SH,20230630,6602.0372,6507.5038,6615.9736,6500.8607,6520.0393,81.9979,1.2576,144498924.0,203403995.419
000852.SH,20230629,6520.0393,6465.0955,6542.2764,6462.0679,6475.505,44.5343,0.6877,135252145.0,186518747.503
000852.SH,20230628,6475.505,6504.4987,6505.4702,6367.3527,6507.2728,-31.7678,-0.4882,145808385.0,192407496.662
000852.SH,20230627,6507.2728,6425.8427,6518.9827,6424.3317,6420.9726,86.3002,1.344,135607119.0,178812817.549
000852.SH,20230626,6420.9726,6504.9705,6535.492,6404.0444,6548.4066,-127.434,-1.946,154732688.0,209607215.406
